,gauge_126001A_SandyCkHomebush:Downstream Flow Volume,gauge_126001A_SandyCkHomebush:Constituents@N_DIN@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@N_DON@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@N_Particulate@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@P_DOP@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@P_FRP@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@P_Particulate@Downstream Flow Mass
2015-12-17,2735.0338963581526,3.344501373913038,0.7634375620991943,2.3275502197352806,0.04282356927539611,0.16712308613212193,0.7905493739468155
2015-12-18,2557.553915753433,3.0947450164466104,0.711154348467382,2.0706596215882427,0.039804737326085096,0.15531244988963822,0.7036219049119414
2015-12-19,2394.9088957131135,2.8691873080310386,0.6634987861342577,1.8464682539807016,0.037061069604198395,0.14458091299674777,0.6277165731190288
2015-12-20,2245.6482123236383,2.665038032205741,0.6199878859410878,1.6503511529315043,0.034562906748240786,0.13481187428587074,0.5612806297095781
2015-12-21,2108.4745381760604,2.4798681586328923,0.5801941510522828,1.478387863823017,0.032284134614227716,0.1259027098242846,0.5029968271761551
2015-12-22,1982.2281420797226,2.3115599443416945,0.5437390749332762,1.3272504621123895,0.03020174389403973,0.11776302988777394,0.451746194774679
2015-12-23,1865.8723024303451,2.1582639473366223,0.5102873066008105,1.1941093888726977,0.02829544078962629,0.1103131394885247,0.4065766774929401
2015-12-24,1758.4799613802097,2.0183621073630422,0.479541460823967,1.0765544794489825,0.026547305019094056,0.10348268716667888,0.3666767991277066
2015-12-25,1659.2216456666047,1.8904360953414319,0.4512375307456089,0.9725290353143863,0.024941490730354572,0.09720948414752972,0.3313536745974577
2015-12-26,1567.3546183095368,1.7732402045226194,0.42514085074148034,0.8802744378520759,0.023463965723525482,0.09143847539440607,0.30001449664599045
2015-12-27,1482.2131900096917,1.6656781370688536,0.4010425542220736,0.7982837404826403,0.022102284514842772,0.08612084469321193,0.27215100282152616
2015-12-28,1482.2285455020722,1.637510448774722,0.40349834854977285,0.7969472673717499,0.022293644903988566,0.08689310632766731,0.27221452535932955
2015-12-29,3071.2020334985245,2.766842588106371,0.9263706725190871,2.999581043220307,0.05497530477330541,0.21550868865651168,0.9415191141302516
2015-12-30,4788.5724470602545,3.8930311820166854,1.5614947115362188,6.357306466631139,0.09498822284323845,0.373566229753861,2.0290552147273435
2015-12-31,6396.232310241521,4.858274874372099,2.190048773374719,10.004862437015287,0.13495293744056028,0.5316062271038572,3.1979778361578832
2016-01-01,7625.538626622503,5.521212313529459,2.6893132204671417,12.822037620170537,0.16697214705335706,0.658304347659241,4.099066380894264
2016-01-02,8413.545433566625,5.874761435373244,3.019507811860191,14.705087548668505,0.18836062975793472,0.742968098298091,4.704462068808773
2016-01-03,9237.244383984507,6.332476497107893,3.335260977574276,16.35392554766705,0.20876727555552377,0.823588962565292,5.245344834101421
2016-01-04,9879.738977001445,6.743915477432385,3.5873191794115145,17.615911724865008,0.2249463488914498,0.8875432160143603,5.660185342376838
2016-01-05,10487.77569196494,7.212453235085564,3.828325495102125,18.787145283865684,0.24057964915353766,0.9493444736433336,6.041374984392834
2016-01-06,10910.558618153047,7.566177522738783,3.9943945393230043,19.642583006685594,0.25164058881079,0.9930506343011218,6.32106622642327
2016-01-07,11104.870299719978,7.739583647326427,4.066751695393966,20.1311380061786,0.2568378493077128,1.0135524485992506,6.484483195778537
2016-01-08,11085.583026629778,7.730894470341333,4.051123403927297,20.283499932174134,0.25641772974404287,1.0118262087255714,6.541683024565994
2016-01-09,11102.68902081062,7.786165446541466,4.0491955267271615,20.54533902565501,0.25677539897458007,1.0131752497514914,6.6291602380393115
2016-01-10,10985.337742552212,7.738743173756642,3.994249460715157,20.594281424206606,0.25361972222875506,1.0006386966122496,6.647637020358328
2016-01-11,10703.050026862737,7.550335805344186,3.874830436347162,20.354143959841156,0.24620483227998255,0.9712702891698792,6.574259767256856
2016-01-12,10283.14159353148,7.239416162566715,3.7023174653664364,19.855061280855107,0.23526708862377682,0.9279837596799619,6.418930701657164
2016-01-13,9768.970158826749,6.842645000128866,3.4943455605330365,19.161536580477403,0.22195786921787325,0.8753333346569939,6.201989640002705
2016-01-14,9201.564314965191,6.39663626557516,3.267458897015823,18.3395685724124,0.2073642952326634,0.8176184308294593,5.944102157198272
2016-01-15,8613.41505835242,5.931098499114241,3.034631740245703,16.54189370080386,0.19234403455733493,0.7582303567728313,5.369577175069094
2016-01-16,8027.793588492601,5.467526101243295,2.805022490062837,14.632276221147858,0.17750619032839884,0.6995768365650963,4.757653357052653
2016-01-17,9899.236244310538,7.458420678504306,3.4129185878741755,20.874332517472286,0.2167920913846805,0.854319041920243,6.695613733730956
2016-01-18,23476.15440982046,24.629670197946137,8.758580918083549,61.11981586708953,0.5611611650375068,2.21554695310574,19.036891784976635
2016-01-19,33074.89868021423,38.27155689625572,12.941343043133477,86.56441921150223,0.8294548782781312,3.2780046873779174,26.925193771668628
2016-01-20,36927.88788442526,44.14946098934785,14.772641058044597,95.88176781805576,0.9467271349976969,3.742725842282998,29.782870425650465
2016-01-21,36638.52755506139,44.00044196410071,14.778380121612042,94.39048738655892,0.9466663598186279,3.7426519791353203,29.32801832545558
2016-01-22,34230.98866446619,40.67660358714942,13.808006975197031,87.69832389073264,0.8837800125409376,3.4936320297785555,27.294140644461834
2016-01-23,31022.685112725696,36.1515689411032,12.450359532505543,79.22360400985916,0.7959320366663408,3.145707808678636,24.721343550149737
2016-01-24,27698.59482410612,31.48094202720795,11.023597891121119,70.6527535880405,0.7036314113572175,2.780170878676807,22.11796799490695
2016-01-25,24566.81277886738,27.142922710721862,9.675549671474023,62.697295484661566,0.6164361151779474,2.43490683892913,19.697210695468996
2016-01-26,21741.97294413318,23.310142026203778,8.463377907069095,55.59131492116987,0.5380577967491408,2.1246221289844596,17.529093535436417
2016-01-27,21088.006934787692,22.116437870855535,7.975447386430043,57.13918686790796,0.507435429138344,2.0025729439976705,18.074404337023445
2016-01-28,19447.655662729565,19.929437117017816,7.209351480891998,54.028912720558765,0.45761708433456333,1.8052474633682412,17.243016738538618
2016-01-29,17726.157700058116,17.72944104226841,6.4618714144165015,50.05891756430851,0.40860100298171664,1.6112088559063404,16.07883084418287
2016-01-30,16074.077291596339,15.684778676459526,5.77320956907438,45.94217247972376,0.36330436729223986,1.4319688799717643,14.831094150959608
2016-01-31,14547.671598531,13.849368489065538,5.154283020891607,41.98963898948056,0.32260600370920733,1.270987487925785,13.61214523976494
2016-02-01,13162.783655822801,12.229086740157326,4.604484736250999,36.62519342982235,0.28654359028918597,1.1284004760479516,11.916377486648544
2016-02-02,11918.992415280702,10.811182443345153,4.119180158915021,30.869866322276124,0.25483488922178277,1.0030784729346183,10.077625648382002
2016-02-03,10808.480642527153,9.575917658584677,3.6922715906851833,26.07577005010312,0.22707267552924404,0.8933987684664126,8.540062404809166
2016-02-04,9978.25379248599,8.621354178619997,3.3780598271002895,22.697174068705063,0.20676985037998,0.8132157198998211,7.452641482911798
2016-02-05,9818.742384424775,8.111638179863903,3.2731451209170386,22.06611399099352,0.2005226439297107,0.7883800398036924,7.267349096432239
2016-02-06,4229670.749674933,1956.4106019077083,1722.4502035283635,5482.964152954022,110.57217967344778,436.88678007270505,1741.2777519659223
2016-02-07,4876300.81660299,2051.4636984930053,1827.5113052596191,5863.352820109677,114.42361873590968,451.2190359870541,1901.1775149382538
2016-02-08,3328207.0651118443,1250.3084708659028,1133.3566349066814,3809.1459945767674,69.35397436225979,272.8656442628781,1259.5833143359066
2016-02-09,1983973.0468636733,680.9893170451927,629.0111612243284,2227.0475435536296,37.724184987642595,148.11945298723174,745.7860222372873
2016-02-10,1194567.3983487461,379.7427670308853,357.1710443989355,1321.2098676945636,21.054636482432855,82.51830064487677,446.69927573206695
2016-02-11,743774.3086584216,221.85002198073937,212.1822979061538,813.9073206226282,12.325702844253422,48.230146113128534,277.1110980387285
2016-02-12,483056.05010934366,136.65084563126467,132.67772121003324,524.257861349537,7.611437162007328,29.741562767221275,179.4294275019173
2016-02-13,327040.66291309416,88.50384344606677,87.0872458019867,352.51569359501156,4.942790308218345,19.29016298409059,121.13677265268166
2016-02-14,229897.43981549976,59.93083413679668,59.67251120202389,246.34469117103527,3.355787806487543,13.082517602060623,84.9229180492211
2016-02-15,167017.78418727973,42.1753618648695,42.43397199641771,178.03194701751974,2.3674473228527106,9.220776701810092,61.53188493606311
2016-02-16,124842.34128744461,30.6761642743054,31.15035836655608,132.45118114954636,1.725950769898354,6.716682127649721,45.87568141125951
2016-02-17,95640.23889900479,22.95218306804376,23.498537488881283,101.03863066785573,1.2941408676609951,5.032557922668625,35.05813803682316
2016-02-18,74844.36775081325,17.59554818001861,18.14618544601279,78.7636808266122,0.994068247228957,3.8631337694359007,27.37066581388365
2016-02-19,59663.15094988981,13.775290990462121,14.299284329823967,62.56618243964163,0.7796498998975835,3.0280970682076096,21.77029292518669
2016-02-20,48335.51850814145,10.98304681735989,11.467767000028795,50.52380691149417,0.622646940013419,2.4170443705496787,17.59993869169863
2016-02-21,39717.98747508897,8.89758921291336,9.339454638714836,41.393149484737854,0.5051865550947932,1.9601509345985322,14.433540604812706
2016-02-22,35491.45318217606,7.869687566489737,8.313588239495324,39.1912909562033,0.45265406725657,1.7567362401635087,13.534738338189605
2016-02-23,35634.73297657062,8.259819249151947,8.59078144968665,43.23162632487629,0.47813394924525243,1.8596968145252084,14.732025647803638
2016-02-24,34305.709997058,8.373701716270645,8.525800583210913,42.89148309769708,0.48174708458590265,1.8771802814637184,14.578342360105932
2016-02-25,32046.00264388262,8.153534570437824,8.163496841416926,40.664005685240774,0.46624650229795733,1.8191092858968427,13.777196566265623
2016-02-26,29284.80453648528,7.678890779699104,7.596202102977563,37.49706373712335,0.43709647940359564,1.7068211429737825,12.667155708976988
2016-02-27,26394.59324450192,7.066489417097595,6.932343186199974,34.038986819418525,0.400963796755402,1.5665674636644416,11.471040282152838
2016-02-28,23605.167112821688,6.40681837385217,6.249987543533192,30.65263556607418,0.36277656182767004,1.4178250243159736,10.309965887740024
2016-02-29,21031.664476477075,5.75645349367174,5.595110407471514,27.510418452574392,0.3255277712863508,1.2724629570866774,9.239461070203756
2016-03-01,18717.402911932535,5.145969711911542,4.990688603484135,24.675876197136894,0.29078771478982396,1.1367376133172473,8.278470172215629
2016-03-02,16877.28520954348,4.646670333120459,4.510296652153322,22.337501026956776,0.263195716540586,1.0289721791043098,7.490132493929891
2016-03-03,39472.19706351045,10.301910800022974,12.097816166533063,89.06247287989089,0.7580033304113534,2.9799969665874046,28.695090852098847
2016-03-04,2287562.6423387136,637.4812119749399,1060.6107225285903,1528.4115784412677,69.52142200770925,275.4650674429618,490.10189720427195
2016-03-05,11968599.440386953,3191.05375205946,5218.2541924376,6797.5482174998315,339.68180763908686,1344.0264199044873,2198.2310682473562
2016-03-06,10523867.328327822,2611.9163108079388,4231.218642497562,5808.1864441139205,272.342402496521,1075.9612524678812,1915.8720694703634
2016-03-07,18023083.71286123,4458.444377642969,7179.651317373772,9591.483857111378,459.3444888883922,1813.9889542366918,3159.6369638551328
2016-03-08,11202325.904588077,2589.478403511257,4166.586455377371,5820.4977698395805,263.1505020777956,1037.7406401005796,1956.007844080283
2016-03-09,6289515.744420851,1332.3174643808497,2145.7756803917714,3097.9979274764482,133.65461907940372,526.1899223260803,1071.582652948499
2016-03-10,3377339.348717785,654.9398832651962,1055.626506108085,1593.83906285969,64.75044768756148,254.42653211793754,566.1325175836083
2016-03-11,1874072.009726591,336.1149597801573,542.0307162048175,854.3159046752279,32.73611454406801,128.37900902855375,310.0647916895477
2016-03-12,1095299.4353926457,184.35416489463853,297.4938244342455,485.8767367854722,17.7131143428138,69.33751894201379,179.10597187517484
2016-03-13,675398.2373639258,107.9919783657623,174.40491244227596,293.1797090521382,10.25145628665865,40.0621074268049,109.25561867577103
2016-03-14,438278.06536792713,67.19587432289772,108.61882666568319,186.8662724944601,6.311191840342381,24.62651015420052,70.18424346264449
2016-03-15,297618.7787281113,44.06695286641039,71.30430925539662,124.96184064508952,4.100425840765293,15.97821927423742,47.20820494412817
2016-03-16,210176.77676589557,30.22071429428035,48.9530291316885,87.07014228622153,2.7891951815963365,10.855394430724186,33.04127192109555
2016-03-17,153470.9874870266,21.523583744468805,34.904380707346505,62.823892109141866,1.9723963984604667,7.6679931817402,23.92504850918432
2016-03-18,115302.49561060924,15.827719592687677,25.696926975323635,46.69551734781365,1.4414174733506386,5.59816692905461,17.83407598657497
2016-03-19,88762.39012788361,11.960133642815748,19.439920357375858,35.59923415756679,1.083255087702694,4.203369981846839,13.628442416627522
2016-03-20,69777.38075638063,9.25047120565,15.052532331047821,27.737936013659134,0.8338063817098,3.23281032011338,10.640072913859912
2016-03-21,56156.686093744065,7.324727053112411,11.9329962529154,22.09282166985329,0.6575485285796273,2.5474810590227954,8.498412265131083
2016-03-22,47756.76214396887,6.150464302249867,10.005865861415714,19.8571528038874,0.5513254121899328,2.1349712942220327,7.618068200483797
2016-03-23,40754.64341919386,5.194094963334425,8.447951379969876,17.491174343247376,0.4650572295238085,1.800275983927468,6.706347113818681
2016-03-24,35090.74606769334,4.432538160621096,7.214114312986277,15.368320762996659,0.39673038258235743,1.5353241029550064,5.892285605002712
2016-03-25,30436.80893505898,3.8149772231141066,6.215844320949141,13.55644492816239,0.3414567349573163,1.3210680119766334,5.196466645616261
2016-03-26,26561.053512959043,3.306314629145326,5.393877540166324,12.040338833296614,0.29595181213910043,1.1447260246855588,4.6118838602543315
2016-03-27,23298.606576589278,2.8821016106842996,4.707841189263326,10.777623556597318,0.25797808941483497,0.9976002514849157,4.122652849769142
2016-03-28,20529.166160938687,2.5248556824197497,4.129323355076321,9.721811719594779,0.225962900235426,0.8735827269330921,3.7117145666739084
2016-03-29,18162.378153694277,2.2216877299907893,3.637598630267216,8.83116825145012,0.1987603103129363,0.768225758372582,3.3637899576369588
2016-03-30,16128.543677889735,1.962814703950298,3.2170332132989006,8.071306735191616,0.17550616160025542,0.6781767321723091,3.066237153555558
2016-03-31,14372.671547578466,1.7406225577507541,2.8554931411442555,7.415129435430784,0.15552934782475375,0.6008326148390418,2.8090162659045927
2016-04-01,12850.583895746116,1.5490635291856232,2.5433440474309106,6.84178768741995,0.13829634233811366,0.534124217670933,2.5843237500671266
2016-04-02,11526.290829458121,1.3832573465015225,2.2728023395365375,6.335425520074058,0.12337543512323261,0.4763772764316299,2.3861534802891646
2016-04-03,10370.147184815178,1.2392165441777068,2.0374956100160477,5.884007835663954,0.11041260643139489,0.42621882083610885,2.2098863490716596
2016-04-04,9357.541505619542,1.1136540774516699,1.8321579623734512,5.478372067712135,0.0991148946830352,0.3825126742818391,2.0519568520962514
2016-04-05,8467.907245848608,1.0038405418541172,1.6524057806813124,5.111475257409712,0.08923813991870022,0.34431193577634644,1.9095864799661906
2016-04-06,7683.970750565295,0.907496890850122,1.4945697308613806,4.777832192145633,0.08057779613742455,0.3108233629918172,1.7805831952138054
2016-04-07,6991.163628344886,0.8227114843529002,1.3555649103438427,4.473102433017557,0.07296180962904607,0.2813797612732149,1.663192626822219
2016-04-08,6377.155483460861,0.747874713082759,1.232788337829869,4.19379095802295,0.06624497624436418,0.2554181019789677,1.5559889820449269
2016-04-09,5831.477300910151,0.6816267119535423,1.1240367272987957,3.9370328022358048,0.06030439790620273,0.2324618993615816,1.457795537736736
2016-04-10,5416.65573004456,0.648417507781868,1.039538167883298,3.7354039756081674,0.055739796619705684,0.21482487545644502,1.38163091069699
2016-04-11,5022.856552896526,0.6191649323393575,0.9604784815842929,3.5370486934101484,0.05146914133092332,0.1983379706106935,1.3070394203844584
2016-04-12,4662.369516055536,0.5930820142789495,0.8886482979420004,3.347414825269171,0.047590977021264816,0.1833711781349995,1.23602353847641
2016-04-13,4331.02203193463,0.5683414395254759,0.8230532467899694,3.166450857811478,0.044050516214533056,0.16971082428215087,1.168429082255053
2016-04-14,5495.831708557536,1.9507327677363853,1.0606569644332433,3.6264297145463766,0.05822578314977406,0.2249618770873254,1.3653822244095868
2016-04-15,10785.392039572464,12.820849975260487,2.501732616562319,6.8957745819094365,0.14669476684868873,0.5727995937569657,2.5218127361439047
2016-04-16,16042.761023253443,26.33470082813631,4.107587382448601,10.363728764193375,0.24791537267093833,0.9721594595765293,3.703090214055044
2016-04-17,20679.705293606792,37.416280647081685,5.436387464077151,13.105847920157679,0.33290349784026046,1.3073151876802933,4.658728567136532
2016-04-18,22816.45396438743,42.648503746664005,6.058692286283683,14.2765540052733,0.374386991249505,1.4712073585590235,5.0704444421866
2016-04-19,23077.305355975834,43.161978168463534,6.127483605558164,14.265139006589672,0.38091638250228055,1.4972079709701984,5.073271657033105
2016-04-20,22191.94675833791,40.84550848276336,5.857842954351388,13.561577030629753,0.36566911117685824,1.4372460257008193,4.834265468081912
2016-04-21,20773.758750719942,37.249846635148806,5.4277244469871215,12.550913727631626,0.3397767959623617,1.3352228004817532,4.48735493860667
2016-04-22,19120.17845199274,33.23158523987169,4.933595836984303,11.43190802686181,0.30940477028586405,1.2155118222135481,4.099796364003588
2016-04-23,17426.36598344631,29.28331553531215,4.434572166676956,10.321851600982612,0.2783870714315013,1.0932571283876682,3.712488370595311
2016-04-24,15797.019126267913,25.64251689416,3.9615306821383705,9.279093993564423,0.24877291651953276,0.9765530308881777,3.3463027339899476
2016-04-25,14282.51327873706,22.399369722129727,3.528457786652739,8.327984083192568,0.2215265411784516,0.8692065848345422,3.0103877107861363
2016-04-26,12918.45617090266,19.58373933477722,3.142642199431044,7.480999110985611,0.1971627267694957,0.7732398971540653,2.7102635129083565
2016-04-27,11743.710649074672,17.202255661057098,2.80925921770574,6.74633362125026,0.17602789425812468,0.6899922671975255,2.4505014642576364
2016-04-28,13312.419288481913,18.5461268245768,3.0945049024580364,7.013620304863996,0.19408007533134963,0.7601625299997794,2.591401741955962
2016-04-29,15366.341900898544,20.615379145967985,3.441084462000145,7.332328923406741,0.21567265226938664,0.84415167560587,2.7831680883046643
2016-04-30,16277.952528778173,21.612191028692653,3.5705150066020934,7.255749701659479,0.22329353076299432,0.8736867187879013,2.8175895684699177
2016-05-01,16392.84385318766,21.60133738964495,3.541758602929558,6.934731443433838,0.220780262897422,0.863566262016788,2.7442128533658394
2016-05-02,15960.87489034103,20.830750199937466,3.403999095369408,6.4756667033804405,0.2113953948903599,0.8265377708561212,2.6021052457625835
2016-05-03,16336.5375051152,20.35336157761019,3.35186644051212,6.195034972646588,0.2068751941615522,0.8079680423651064,2.554713458597284
2016-05-04,16178.751328493796,19.362185929984772,3.2142011713225367,5.813580736737037,0.19723870882980507,0.7696042507915088,2.453886305998623
2016-05-05,18104.521514876513,19.795392038738196,3.578534040686669,6.553097269399311,0.21868166237791478,0.8532093249015077,2.7552339203848986
2016-05-06,19317.610047235874,19.468928229201865,3.83968093090618,7.144024424209461,0.23419474790455144,0.9140157604846659,2.97464465841119
2016-05-07,19609.128062045333,18.37263212866931,3.917183371740729,7.3490491344545195,0.23870102582676261,0.9317888636534389,3.0367993381385503
2016-05-08,19123.389924400595,16.79436461240743,3.8268408129451044,7.1849245919794695,0.23304890574026424,0.9097498908823128,2.956372337819881
2016-05-09,18134.52366756914,15.02986253573329,3.6233293755943388,6.768130269545438,0.22051279864976966,0.8607035021007865,2.7811064919013013
2016-05-10,16882.182451788765,13.278747617329897,3.3587698869769462,6.215481494847477,0.2042498038005538,0.7970279333409085,2.5562175393899413
2016-05-11,15726.263138347917,11.719496561807874,3.0959403428797794,5.657269704365362,0.1880206959245924,0.7333677378792864,2.3371864378769502
2016-05-12,14502.039345243851,10.29422181877678,2.8230882162413575,5.086325314926564,0.17121582833855567,0.6675043522701858,2.113373848269804
2016-05-13,13293.560821098246,9.023862793867625,2.557077745855956,4.536258599140899,0.15483409832470918,0.6033264827824153,1.8973296283849233
2016-05-14,12138.263260635104,7.907619031501664,2.306310224135673,4.024968622187407,0.13939937917234402,0.5428865223409918,1.6955205082232525
2016-05-15,11058.70930366718,6.9362429171552,2.0753534341157445,3.5612994594011536,0.12519561342315869,0.48729378172721804,1.5113200608642963
2016-05-16,10089.648460074219,6.104068239671216,1.869039472365863,3.153241663413853,0.11251300725989077,0.437668910073012,1.3487717807111073
2016-05-17,9303.140360008125,5.413874184377757,1.6950371715798498,2.8116361920648907,0.10178959663272996,0.39567642450562585,1.2147559893031528
2016-05-18,8736.19275288281,4.857349909319594,1.5566270313094457,2.538655161625942,0.09318959418696099,0.3619294902865263,1.1121748140952674
2016-05-19,8169.0692840115735,4.358536587315489,1.4258377572770216,2.2892968525060726,0.08511273706600715,0.33030015891890835,1.0172249766806314
2016-05-20,7919.160664940417,3.985666389293268,1.3373478711937778,2.111243872111171,0.0794755750699344,0.3080505031734417,0.9594353614627288
2016-05-21,7707.979431995169,3.6568503232341794,1.2570077334382672,1.9545661073532543,0.07436568414317564,0.2878943914831394,0.9116567757915287
2016-05-22,7569.800947489261,3.3740516736372923,1.1898615764054299,1.822490159182764,0.07003179169364178,0.27077222386716465,0.875934309669486
2016-05-23,7815.543191517358,3.197541084329437,1.170178105174348,1.7610976814279429,0.06842609830461342,0.2641143665993629,0.8821692460676567
2016-05-24,8146.897349347157,3.041599444291836,1.1576738340252788,1.7110991749757403,0.06721716402203079,0.2589826694958922,0.899630786902656
2016-05-25,8277.223123965796,2.853167467479913,1.1259979539156317,1.635717566632014,0.06495337626228632,0.24988427350199555,0.899640733036241
2016-05-26,8232.749223619496,2.644240683691603,1.0794320040211665,1.5408561544812847,0.06187281709978048,0.2377066508527871,0.8825802367895301
2016-05-27,8043.445119421055,2.4269556762061444,1.0221075314346528,1.433751229361528,0.058231583244276734,0.22343067038653697,0.8512757370679972
2016-05-28,7750.467578363311,2.2121790517223143,0.9587285767011114,1.321798987382265,0.05430503958847454,0.2081096678848134,0.8100438888339924
2016-05-29,7391.933283917973,2.0073975218512694,0.8931893313885474,1.2107041303097603,0.05031407796169863,0.19258656434335994,0.7629628002197464
2016-05-30,6998.079728724726,1.8168951890943057,0.8282722352600405,1.1042382373903563,0.046411962419171,0.17744413843454448,0.7132682738405339
2016-05-31,6741.131369729167,1.6603311476688933,0.7775056485898982,1.0192854450432298,0.04329990005335232,0.16528759757537706,0.6764510387254328
2016-06-01,8369.26756114942,2.083006226042968,0.9620543102121945,1.4507011004901926,0.054215718506863075,0.2069716410693968,0.895897055526113
2016-06-02,11726.006892031362,3.0136653888223086,1.3969391763856716,2.354858651423018,0.08012894820622782,0.3068645049690912,1.3661450301576294
2016-06-03,19848.22084973591,6.224793083852258,2.7677756106923748,5.405051515322763,0.16450968584764145,0.6353020446576232,2.7367973101379492
2016-06-04,43075.09270091132,19.607746818992798,8.188584352407004,31.843497165743422,0.5092152175690126,1.9876703855944906,12.054734115190175
2016-06-05,59410.968489880426,28.90911673449953,12.625159171665397,51.23725781033669,0.7874179322741379,3.0815853822753856,18.770367395908437
2016-06-06,67466.0521832908,33.258042014201436,15.08830081869044,63.09591935323599,0.9383178393993257,3.6744810152140968,22.68319452753466
2016-06-07,68279.0622115121,33.50478183289679,15.64334240745689,68.19073953019173,0.9679439553704043,3.790133186504744,24.187517609857476
2016-06-08,64633.656003603355,31.322459046314457,14.951798380510814,68.46263918322204,0.9194897691861575,3.598814616765663,24.04862025517301
2016-06-09,58782.536622973275,28.03041963802386,13.620148861301471,65.66169439776766,0.8320035115461336,3.25443066686863,22.90512911455274
2016-06-10,52202.09374639722,24.454850728240725,12.060399207118571,61.14617799846625,0.7316353490979967,2.8598980494810635,21.226655067856495
2016-06-11,45729.818979365584,21.03646582657787,10.508358514069542,55.866406688776856,0.6330676350208905,2.4728736884925717,19.32944411552
2016-06-12,40987.59828691644,18.30136001644187,9.25626187540641,51.356413629679864,0.5535296478613887,2.160188707979425,17.76601579097659
2016-06-13,40620.34597314036,17.363805427973126,8.81144644130867,50.00353388563238,0.523532243464419,2.0405729555608287,17.408781832429078
2016-06-14,43060.750233282146,17.682931118591306,9.00345728139112,50.41149845473822,0.5327063187091222,2.074701273165268,17.74783231205358
2016-06-15,46209.33751409358,17.729649014393384,9.184851219835386,50.2209945869709,0.5403544007040513,2.1021869755975544,17.96268219947079
2016-06-16,47698.29624199247,17.07295453408282,9.035071319553998,48.35093001994229,0.5283218884517803,2.053024087878958,17.566476368745956
2016-06-17,48820.232329943836,16.34294966465599,8.812868805531844,46.01219964579086,0.5121661880913958,1.9876709351258928,16.983348831917358
2016-06-18,46997.3853023654,14.86548247677231,8.172845320941546,41.99958305394315,0.47207231926145676,1.8299242406346001,15.689908093683341
2016-06-19,88010.77295481357,44.70112137959067,20.205989440770633,114.77642394091369,1.2403523870571553,4.853495265821122,39.86552744958964
2016-06-20,544048.0630530358,400.8401651511167,205.8801725655205,678.0107040843687,13.56048676571625,53.604918493764046,221.92051387291446
2016-06-21,730754.69076912,501.6139822377407,268.2186999948211,866.5838614683269,17.755313884723012,70.16297022814946,283.60645847872513
2016-06-22,663205.4135236874,412.9222850523219,226.08264016541673,767.2889493459573,14.89557889054629,58.79374314556944,253.05436309233193
2016-06-23,516464.55871169,294.8226357320511,163.9903155620608,594.4061433362693,10.702694958394872,42.18556952513014,197.54575011930012
2016-06-24,380673.1822659604,202.2158744624274,113.77750494019128,440.5791810043084,7.337430088592451,28.879560641475774,147.36074919329016
2016-06-25,278176.4343434931,139.11031195708705,78.97231675967046,325.0586504453504,5.026452968001136,19.75539235867793,109.32490711077514
2016-06-26,208120.27803330836,98.28282257055507,56.21740759309327,244.3989561542856,3.5288808181767743,13.848887554229512,82.7129540958325
2016-06-27,161122.2369027307,71.70092263845568,41.3150015026692,188.3627310270209,2.556544008143128,10.017105617323756,64.2409387485144
2016-06-28,128034.24254150047,53.883611247521245,31.2552426906067,148.03290933193134,1.9069904398765094,7.460337475463864,50.901259286765516
2016-06-29,103238.10574357395,41.1990743308084,24.079004228390303,117.67357963121738,1.4494271591561254,5.661641883086774,40.787205619423524
2016-06-30,85298.09138197685,32.19774338665665,18.97564665463223,95.18575694287301,1.1273116514179424,4.396364065674179,33.28220027279329
2016-07-01,72427.58538480106,25.71059784418636,15.299849304402946,78.39707848685359,0.897146421986589,3.4926444841572377,27.69073590416919
2016-07-02,62170.717711271835,20.758952237394205,12.486435783858486,65.10059935083109,0.7229700060714463,2.8095916714920137,23.232930372217464
2016-07-03,53356.074873463556,16.837997304744036,10.242228938114385,54.185348451525364,0.5859415924420329,2.2731869345411115,19.519787903569007
2016-07-04,46789.109914065135,13.886170082885807,8.55297893803639,45.76651889252942,0.4834392838954528,1.8719803292895703,16.65951754972729
2016-07-05,42770.7401042586,11.819765160885478,7.393675703534992,39.61492153426052,0.41304081309453533,1.5960281953366862,14.618831474233005
2016-07-06,38707.499517980905,10.045146493551997,6.380054493993527,34.13782364708487,0.35265035116773613,1.3600935170948238,12.758101010330948
2016-07-07,34828.17515516354,8.538510470379174,5.507632620799119,29.368667526735198,0.30144591753261135,1.1605217109689374,11.102019686507148
2016-07-08,31144.020006540217,7.257622222796715,4.752416494883155,25.236087930076817,0.257777641279444,0.9907155109891682,9.6345762756923
2016-07-09,27728.952124635518,6.176235199665338,4.102868211640105,21.692584034077363,0.22072328148760997,0.8469323130725912,8.351474863612795
2016-07-10,24965.86649142096,5.3096795631269496,3.5796097290172804,18.814896680759,0.1910551361465922,0.7318430883072334,7.3064932104963
2016-07-11,22431.917640531647,4.574545280968575,3.1270751103959697,16.34266181140614,0.16570147015227973,0.6337062017418019,6.396252849701429
2016-07-12,20162.25470426777,3.9540882574564433,2.7396017343285206,14.231908384460741,0.1441916927675133,0.5505915908582664,5.610181887782617
